255,0,0,0,255,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,0,0,0,255,255,255,0,0,255,255,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,0,0,255,0,255,255,255,255,255,255,0,255,0,0,0,0,0,0,0,255,255,255
255,0,0,255,255,255,255,255,255,255,255,255,0,255,255,255,255,255,255,255,255,255,0,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,255,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,0,0,255,255,255,0,0,0,255,255,255,255,255,255
0,0,0,0,0,255,255,255,255,255,0,255,255,255,255,0,0,255,255,255,255,0,255,255,255,255,0,255,255,255,255,0,0,0,0,0,255,255,255,255,255,0,255,255,255,255,0,0,255,255,255,0,255,255,255,255,255,255,0,0,255,0,0,255,255,255,255,255,255,0,255,0,0,255,255,255,255,255,255,0,255,0,0,0,255,255,255,255,255,0,255,255,255,255,255,0,0,0,0,255
0,0,0,0,0,0,255,255,255,255,0,0,255,255,255,0,0,255,255,255,0,0,255,255,255,255,0,255,255,255,0,0,255,255,255,0,0,255,255,255,0,0,0,0,0,0,0,0,255,255,0,0,255,255,255,255,255,255,0,0,255,0,255,255,255,255,255,255,0,0,255,0,0,255,255,255,255,255,0,0,255,0,0,0,255,255,255,0,0,255,255,0,0,0,255,255,255,255,255,255
0,0,0,0,0,0,255,255,255,255,255,0,255,255,255,255,0,255,255,255,255,0,255,255,255,255,0,255,255,255,255,255,0,255,0,0,255,255,255,255,255,255,0,255,255,255,0,0,0,255,255,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,0,255,255,255,0,0,0,0,0,0,255,255,255,255,0,255,255,255,255,255,255,255
0,255,255,255,255,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,0,255,255,255,255,0,255,255,255,255,255,255,255,255,255,0,255,255,255,255,255,0,255,0,255,255,255,0,255,255,255,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,255,0,255,255,255,255,255,255,255,255,255,0,255,255,255,255,255,255,255,255,255,0,255,255,255,255,0,0,0,255,0,255
255,255,0,0,0,0,0,255,255,255,0,0,0,255,255,255,0,0,255,255,255,0,0,255,255,0,0,255,255,255,255,0,0,255,0,0,255,255,255,255,255,0,0,0,0,0,0,255,255,255,255,0,0,255,255,255,255,255,0,0,255,0,0,255,255,255,255,255,0,0,255,0,0,255,255,255,255,0,0,0,255,0,0,255,255,255,0,0,255,255,255,0,0,0,0,255,255,255,255,255
0,0,0,0,0,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,0,0,255,255,0,255,255,255,255,255,255,0,255,0,0,0,0,255,255,255,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,0,0,255,255,255,255,0,255,255,255,255,255,255,255,255
255,0,0,0,0,255,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,0,0,0,0,255,255,0,0,255,255,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,0,255,0,255,255,255,255,255,0,0,255,255,0,0,0,0,0,255,255,255,255,255
255,255,0,255,0,0,255,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,0,255,255,255,255,0,255,255,255,255,0,255,255,255,0,0,255,255,255,255,0,0,0,0,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,0,255,255,255,255,0,255,255,255,255,0,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,255,0,255,255,0,255,0,0,0,0,0,255
0,0,0,0,255,255,255,255,255,255,0,0,255,255,255,0,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,0,255,255,0,255,255,255,255,255,255,0,255,255,255,255,255,255,0,0,255,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,0,0,255,0,255,255,255,255,255,0,0,255,255,0,255,255,255,255,0,0,255,255,255,0,255,255,255,255,255,255,255,255
0,0,0,0,0,255,255,255,255,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,0,0,255,255,0,0,0,0,255,255,255,255,255,255,0,255,255,255,255,255,0,0,255,255,0,255,255,255,255,255,255,255,0,255,0,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,0,0,255,0,0,0,0,0,0,0,255,255
0,0,0,255,255,255,255,255,255,255,255,255,255,255,0,255,255,255,255,255,255,255,255,255,0,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,255,255,0,255,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,0,255,255,255,255,255,255,255,0,0,255,255,0,0,0,0,0,255,255,255,255,255
0,0,0,0,0,113,255,255,255,255,255,255,255,255,255,255,155,31,255,255,255,255,255,255,255,255,255,197,0,0,255,255,255,255,255,255,255,255,223,0,255,255,255,255,255,255,255,197,0,0,255,255,255,255,255,255,155,31,255,255,255,33,0,0,0,0,85,255,255,255,255,255,255,255,255,255,155,31,255,255,255,255,255,255,255,255,155,31,255,255,0,0,0,0,0,113,255,255,255,255
255,255,0,0,0,0,255,255,255,255,255,0,0,255,255,0,0,255,255,255,255,0,255,255,255,0,255,255,255,255,255,0,0,0,0,255,255,255,255,255,0,255,255,255,255,255,255,0,0,255,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,255,255,255,0,0,255,255,255,255,255,255,255,255
255,255,0,0,0,0,255,255,255,255,255,255,0,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,255,255,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,0,255,255,255,0,255,255,255,0,255,255,255,255,255,0,255,255,255,255,255,255,255
0,0,0,0,0,255,255,255,255,255,0,255,255,255,255,255,0,255,255,255,0,255,255,255,0,0,255,255,255,255,0,255,0,0,0,0,255,255,255,255,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,0,0,255,255,255,0,0,0,0,0,255,255
0,0,0,0,0,0,0,255,255,255,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,255,0,255,0,0,0,0,0,0,0,0,0,255,255,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,0,0,255,255,255,0,0,0,0,255,255,255,255,255,255,0,255,255,255,255,255,255,255,255
0,0,0,0,0,255,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,0,0,255,0,0,255,255,255,255,255,255,0,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,0,255,255,255,0,255,0,0,0,0,255,255
0,0,197,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,57,121,255,255,255,255,255,0,0,0,0,142,255,255,255,255,255,255,255,255,255,255,142,0,58,255,255,255,255,255,255,255,255,255,188,12,255,255,255,255,255,255,255,255,255,223,0,255,255,255,255,255,255,255,255,223,0,255,255,255,255,255,255,170,0,33,255,0,0,0,0,0,113,255,255,255,255
255,0,0,0,255,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,0,255,255,255,0,0,255,255,255,255,0,255,255,255,0,255,255,255,255,255,0,255,0,0,0,0,0,0,255,255,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,0,0,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,255,255,255,255,255,255,255,255
0,0,0,255,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,0,0,255,255,0,0,255,255,255,255,255,0,255,255,255,255,255,0,0,255,255,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,0,0,255,0,0,0,0,0,0,255,255,255,255
255,255,0,0,0,0,0,255,255,255,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,255,0,255,255,0,255,0,0,0,0,0,255,255,255,0,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,0,0,255,255,255,0,0,0,0,0,255,255,255,255
0,0,0,0,255,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,255,0,255,255,255,255,255,0,0,255,255,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,0,255,255,255,255,0,255,255,255,255,255,255,255,255
0,0,0,0,255,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,255,0,0,255,255,255,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,255,0,255,255,255,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,255,255,255,255,0,255,255,255,255,255,255,255
0,0,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,255,0,0,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,0,255,255,255,255,255,255,255,255,255,0,255,255,255,255,255,255,255,255,0,255,255,0,255,0,0,0,0,0,255,255,255,0,255,255,255,255,255,255,255,255
0,0,0,0,0,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,255,0,255,255,0,0,255,255,255,255,255,0,255,0,0,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,0,255,255,255,0,0,255,255,255,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,0,0,255,255,255,0,0,0,0,0,255,255,255
255,255,0,0,0,255,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,0,255,255,255,255,0,255,255,255,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,255,0,255,255,0,255,0,0,255,255,255,255,0,0,0,255,255,255,255,255,255,255
255,0,0,0,0,0,255,255,255,255,255,0,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,0,255,255,255,0,255,255,0,0,0,0,255,255,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,0,255,255,255,0,255,255,255,0,255,255,255,255,0,0,0,255,255,255,255,255,255,255
255,0,0,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,0,255,255,255,255,255,0,0,255,255,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,0,0,255,0,0,0,0,0,255,255,255,255,255
0,0,0,0,255,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,0,255,255,0,255,255,255,255,255,255,0,255,0,0,255,255,255,255,255,255,0,255,255,255,255,255,0,0,255,255,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,0,255,255,255,0,0,0,0,0,0,255,255
0,255,255,0,0,0,255,255,255,255,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,0,255,255,0,0,0,0,0,255,255,255,255,255,0,255,255,255,255,255,255,0,0,255,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,0,255,255,0,0,0,255,0,0,0,255,255
0,0,0,0,0,0,255,255,255,255,255,0,255,255,255,255,0,0,255,255,255,0,255,255,255,255,0,0,255,255,255,0,255,0,0,0,0,255,255,255,255,0,255,255,255,255,255,0,0,255,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,255,0,0,255,0,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255
0,0,0,0,0,0,255,255,255,255,0,255,255,255,255,255,0,255,255,255,255,0,255,255,255,255,0,255,255,255,255,0,255,255,0,0,0,255,255,255,255,255,0,255,255,255,255,0,0,255,255,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,255,0,255,255,0,255,255,0,0,0,255,255
255,0,0,0,0,0,0,255,255,255,255,0,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,0,255,255,255,0,255,255,255,255,0,255,255,255,255,0,255,255,0,0,255,255,255,255,0,0,0,0,255,255,0,0,0,255,255,0,255,255,255,255,255,255,0,0,255,0,255,255,255,255,255,255,255,0,255,0,255,255,255,255,255,255,0,0,255,0,255,255,0,255,255,255,255,255
255,255,255,0,0,0,0,0,255,255,255,255,255,0,255,255,255,255,255,255,255,255,255,0,255,255,255,255,255,0,255,255,255,0,255,255,255,255,255,0,0,0,0,0,0,0,0,255,0,0,255,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,255,255,0,255,255,0,255,255,255,255,0,0,255,255,255,255,0,0,0,255,255,255,255
